epoch,train_loss,train_acc,train_f1,train_precision,train_recall,val_loss,val_acc,val_f1,val_precision,val_recall,best_epoch
18,0.2070713760821443,91.68053244592346,91.62153606675895,91.72131438882815,91.68053244592346,0.4718724653297007,82.3076923076923,82.25448211945927,82.43681318681318,82.3076923076923,17
19,0.21039806325968943,92.34608985024958,92.28619256927381,92.25913274615675,92.34608985024958,0.44652806984746957,83.84615384615384,83.66743313612383,83.61136989942227,83.84615384615385,17
20,0.2058205026152887,92.5124792013311,92.50555753734145,92.51128496444275,92.5124792013311,0.555241609032641,83.84615384615384,83.65043440548581,83.92592625536659,83.84615384615385,17
21,0.2168402995326017,91.34775374376039,91.24792521171821,91.44676698344058,91.34775374376039,0.4454452693318874,84.61538461538461,84.7473604826546,85.32940743467059,84.61538461538461,17
22,0.15612332723838718,94.67554076539102,94.64865768753981,94.73293233745255,94.67554076539102,0.5720557115790952,83.07692307692308,83.24244611320883,84.61812697106814,83.07692307692308,17
23,0.1915544227844006,93.84359400998336,93.82878598405391,93.88583823043979,93.84359400998336,0.3524410863303476,89.23076923076923,89.15153686892818,89.63476084355206,89.23076923076924,17
24,0.1777469686869728,93.84359400998336,93.79993764047475,93.86759603645334,93.84359400998336,0.3729438151844483,86.15384615384616,86.1798873395512,86.5776481337122,86.15384615384616,17
25,0.13514170457461946,95.17470881863561,95.16418460656188,95.15877507770814,95.17470881863561,0.4752340626666612,86.15384615384616,85.75567269323723,86.06615533270745,86.15384615384616,17
26,0.133528337372761,95.00831946755409,94.9749113690506,95.03204231318337,95.00831946755409,0.45732271044269307,86.92307692307692,87.00128984939111,87.81196581196582,86.92307692307692,17
27,0.13174873279211552,95.00831946755409,94.99193331116615,95.0090378622415,95.00831946755409,0.4543377972216452,86.92307692307692,86.78426836321572,88.01541575833073,86.92307692307692,17
28,0.14039986692123899,95.00831946755409,95.00978263383385,95.0281574704425,95.00831946755409,0.4656083142722562,86.15384615384616,86.15384615384616,86.15384615384616,86.15384615384616,17
29,0.09522182099815261,96.50582362728785,96.49016869143291,96.49899733249124,96.50582362728785,0.6405896544941546,82.3076923076923,81.7681059356085,82.73523342304972,82.3076923076923,17
30,0.09878343330255072,96.83860232945092,96.83386583023632,96.8462594694025,96.83860232945092,0.4238236031701995,86.92307692307692,87.04933364507832,87.9029304029304,86.92307692307692,17
31,0.07153298029381978,97.17138103161398,97.16937331697044,97.17164691871831,97.17138103161398,0.5094155611061271,84.61538461538461,84.3442054399501,84.50666491173855,84.61538461538461,17
32,0.11397888304322566,96.1730449251248,96.17632837511471,96.1839183082863,96.1730449251248,0.28681697250653493,90.0,89.92688428156407,90.11283813318965,90.0,17
33,0.12087439579006873,95.34109816971714,95.31519176165803,95.30256464245701,95.34109816971714,0.5107083092831696,85.38461538461539,85.52468704918795,86.17318165705264,85.38461538461539,32
34,0.16542140806191846,94.67554076539102,94.64654141686216,94.64965212134564,94.67554076539102,0.48881327620943515,83.84615384615384,83.51119875459581,85.04446068997912,83.84615384615385,32
35,0.13134827349629058,95.00831946755409,94.99977495917746,94.99689365228858,95.00831946755409,0.5788139263010331,81.53846153846153,81.40097342314986,81.86724207935505,81.53846153846153,32
36,0.06697202112991363,97.8369384359401,97.83840647445908,97.8488642804391,97.8369384359401,0.5723344732856882,87.6923076923077,87.40090348030795,88.05412884987354,87.6923076923077,32
37,0.0890523660682926,96.67221297836939,96.64678578256658,96.6890564552523,96.67221297836939,0.5138655330714149,86.92307692307692,86.77894208879846,87.27666619095193,86.92307692307692,32
38,0.12038608697414595,95.6738768718802,95.66587632103275,95.68596860538389,95.6738768718802,0.5677194259283928,85.38461538461539,85.49706553709017,85.80142364029831,85.38461538461539,32
39,0.1332728890579586,95.17470881863561,95.1542710102912,95.16725670536236,95.17470881863561,0.5690138341504078,80.76923076923077,80.03136933987997,80.7784862196627,80.76923076923077,32
40,0.12195708238715797,96.33943427620633,96.32709688721073,96.36581259760979,96.33943427620633,0.5482561454070188,84.61538461538461,84.59276018099547,85.02760397497241,84.61538461538461,32
41,0.08970290939568688,96.33943427620633,96.32687272681764,96.3275027148963,96.33943427620633,0.45315612560241586,86.92307692307692,86.98548763064892,87.42895402469871,86.92307692307692,32
42,0.1011899292934686,95.34109816971714,95.35129691762357,95.36396729432846,95.34109816971714,0.5008182163308246,86.15384615384616,85.55651804950543,86.59115293689761,86.15384615384616,32
43,0.11798730585724115,95.17470881863561,95.15306082781689,95.16860865540728,95.17470881863561,0.4799735129454348,82.3076923076923,82.25014755065907,82.9284750337382,82.3076923076923,32
44,0.059387747002275365,97.8369384359401,97.8326633428512,97.83379444521786,97.8369384359401,0.4551079664169164,86.15384615384616,85.95018053841584,87.09640987356553,86.15384615384616,32
45,0.0872655141590114,95.84026622296173,95.77410577740098,95.81976833430575,95.84026622296173,0.6420636072018877,82.3076923076923,82.65511764602363,84.65214524788992,82.3076923076923,32
46,0.08710544735291287,96.33943427620633,96.3442437047112,96.3658480895001,96.33943427620633,0.5369816061029269,83.84615384615384,83.53315844887676,83.62026271600739,83.84615384615385,32
47,0.07307860451309305,97.67054908485858,97.67124608121598,97.68563780862124,97.67054908485858,0.6116580808358978,83.84615384615384,83.7655585965974,84.18423147242146,83.84615384615385,32
48,0.07724301581957231,98.50249584026622,98.49257231804161,98.49510000014777,98.50249584026622,0.5691669552644372,84.61538461538461,84.48745688885883,84.5624726799565,84.61538461538461,32
49,0.06353744909804511,97.8369384359401,97.83198304465918,97.85012055374501,97.8369384359401,0.6372017354476864,82.3076923076923,82.01649422702054,82.02387837726184,82.3076923076923,32
50,0.07882338121386342,97.50415973377704,97.50130281797361,97.50024887296101,97.50415973377704,0.5195625191301789,86.15384615384616,86.22321288054978,86.43543656778951,86.15384615384616,32
51,0.05813258750315167,97.33777038269551,97.34435190357722,97.39508774574317,97.33777038269551,0.6276287254966317,85.38461538461539,85.1401143011127,85.40782621633684,85.38461538461539,32
52,0.07342604773217126,97.50415973377704,97.50778669247889,97.51568642451147,97.50415973377704,0.6117625202581015,83.84615384615384,83.72113589043512,83.69829579404046,83.84615384615385,32
53,0.052835461076986244,98.83527454242929,98.83571097424554,98.85785087532177,98.83527454242929,0.615303111022715,84.61538461538461,84.64284563362902,84.83049981419546,84.61538461538461,32
54,0.031528441443745246,98.66888519134775,98.6696979796775,98.67639754637793,98.66888519134775,0.6273831363173485,85.38461538461539,85.3923076923077,85.51659125188536,85.38461538461539,32
55,0.04678713695121635,98.50249584026622,98.50149488448824,98.52133057687207,98.50249584026622,0.7214703240279046,83.84615384615384,83.65718421236093,83.52564102564102,83.84615384615385,32
56,0.09116293981021859,97.00499168053244,96.98973838779472,97.04620237638125,97.00499168053244,0.6112674592853485,86.92307692307692,86.85779418588231,87.02309993184195,86.92307692307692,32
57,0.04443640856219357,98.50249584026622,98.4990959289714,98.51018842779473,98.50249584026622,0.6341207911921806,86.15384615384616,85.83216783216783,86.24933687002653,86.15384615384616,32
58,0.05218824028423497,98.16971713810317,98.16897104263363,98.17569582285458,98.16971713810317,0.6082583821228127,84.61538461538461,84.45957317513353,84.47045707915274,84.61538461538461,32
59,0.03718804261198353,99.33444259567388,99.33512587882963,99.33764239088697,99.33444259567388,0.5801509076522456,83.84615384615384,83.39482390840625,84.077574221706,83.84615384615385,32
60,0.05124034529159728,98.50249584026622,98.50658446748297,98.51786150778462,98.50249584026622,0.5292305939834578,83.84615384615384,83.57964771024199,83.79841789416258,83.84615384615385,32
61,0.057136311122265304,99.00166389351082,98.99913068188823,99.00483422769382,99.00166389351082,0.47094109527865335,85.38461538461539,85.31182795698925,85.25446185020652,85.38461538461539,32
62,0.04348886611957201,99.16805324459234,99.16718974021614,99.16742344362977,99.16805324459234,0.5719273264437814,85.38461538461539,85.16167466386764,85.28060616959333,85.38461538461539,32
63,0.044675862556017056,98.66888519134775,98.67315633067558,98.69087556774745,98.66888519134775,0.5121161410942361,87.6923076923077,87.59158520251893,88.20660128586243,87.6923076923077,32
64,0.08302891434256085,97.50415973377704,97.49731121257646,97.53114911985486,97.50415973377704,0.6843709204444556,85.38461538461539,85.38930603446732,86.58068464701755,85.38461538461539,32
65,0.07682113469835665,97.8369384359401,97.83224765095653,97.84512584845363,97.8369384359401,0.6972457273885893,87.6923076923077,87.58614267199695,87.69434081182462,87.6923076923077,32
66,0.04170858679189175,99.16805324459234,99.16807924699134,99.16920228495674,99.16805324459234,0.694817839457149,88.46153846153847,88.39170334528424,88.73334998334997,88.46153846153845,32
67,0.04753269496723078,98.83527454242929,98.83345505103361,98.83603022156791,98.83527454242929,0.7129109934365816,83.07692307692308,82.818033030799,83.86123680241329,83.07692307692308,32
68,0.06687453044517162,97.8369384359401,97.82764503292344,97.84117670424469,97.8369384359401,0.6665520887181613,83.84615384615384,83.89394413871739,84.72689292790076,83.84615384615385,32
69,0.06407070464813028,98.00332778702163,98.00422763790941,98.00945356412612,98.00332778702163,0.6328437052078407,83.84615384615384,83.58437164079047,84.54756596060943,83.84615384615385,32
70,0.04071199516214332,98.50249584026622,98.50018876102853,98.50416620349375,98.50249584026622,0.6911686410478934,84.61538461538461,84.48954154774633,85.05055464629933,84.61538461538461,32
71,0.058930016164116465,98.66888519134775,98.66649402635525,98.67005625549297,98.66888519134775,0.5461785859370138,86.92307692307692,86.87002652519892,86.84315684315685,86.92307692307692,32
72,0.04250888775507184,98.16971713810317,98.16729791570987,98.17161873068694,98.16971713810317,0.424709455568518,88.46153846153847,88.44182323700396,88.59283819628646,88.46153846153845,32
73,0.06248523204244281,98.83527454242929,98.83693848640245,98.85640422461239,98.83527454242929,0.5534530335163355,84.61538461538461,84.55413050049661,84.61252045826515,84.61538461538461,32
74,0.027851396612516652,99.33444259567388,99.33444259567388,99.33444259567388,99.33444259567388,0.6718701549012217,85.38461538461539,85.38475502991632,85.6136148922864,85.38461538461539,32
75,0.03580205288170347,98.83527454242929,98.83958083849686,98.85099009123883,98.83527454242929,0.6647207849899246,86.92307692307692,86.78656090172842,86.79322813938198,86.92307692307692,32
76,0.08432182209799066,96.33943427620633,96.32702423966329,96.32912676042297,96.33943427620633,0.5000938929636803,90.0,89.99159582913956,90.12362637362637,90.0,32
77,0.048228680663190686,98.66888519134775,98.67200283190614,98.68100092079544,98.66888519134775,0.5883970383205855,88.46153846153847,88.39780080766798,88.35482815057283,88.46153846153845,32
78,0.054972420690893684,97.8369384359401,97.83465196000247,97.8350456083792,97.8369384359401,0.5548535610960244,82.3076923076923,81.9674307984696,81.87728937728937,82.3076923076923,32
79,0.060565941911926005,98.16971713810317,98.16589968586887,98.16884557483559,98.16971713810317,0.5400669376745858,86.92307692307692,86.97146090053891,87.67206477732793,86.92307692307692,32
80,0.05441991647546131,98.33610648918469,98.3254384413985,98.32862324452583,98.33610648918469,0.5260024278469346,86.15384615384616,86.11952026468155,86.21977105080985,86.15384615384616,32
81,0.044615899126878696,98.33610648918469,98.33655166340132,98.33962536761791,98.33610648918469,0.6329584861614926,86.92307692307692,86.71966331540798,86.63214990138067,86.92307692307692,32
82,0.0405242259332322,98.33610648918469,98.33997944820435,98.34535034202256,98.33610648918469,0.7009930595078104,86.15384615384616,86.08209202593797,86.62917598515976,86.15384615384616,32
